meeting_key,session_key,session_type,driver_number,stint_number,date,compound,lap_start,lap_duration,is_pit_out_lap,air_temperature,circuit_short_name,humidity,pressure,rainfall,track_temperature,wind_direction,wind_speed
1221,9214,Practice,81,3,1/1/23 14:21,MEDIUM,16,738.6569824,TRUE,33.90000153,Lusail,36,1005.5,0,38.5,329,4.800000191
1221,9214,Practice,81,4,1/1/23 14:28,SOFT,18,315.4830017,TRUE,33.70000076,Lusail,37,1005.5,0,38.29999924,326,4.099999905
1221,9215,Qualifying,1,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,1,2,1/1/23 17:12,SOFT,6,353.8760071,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,322,3.5
1221,9215,Qualifying,1,3,1/1/23 17:27,SOFT,9,659.3239746,TRUE,31.39999962,Lusail,56,1006.400024,0,34.40000153,332,3.700000048
1221,9215,Qualifying,1,4,1/1/23 17:36,SOFT,12,343.9519958,TRUE,31.29999924,Lusail,56,1006.5,0,34.40000153,316,4
1221,9215,Qualifying,1,5,1/1/23 17:49,SOFT,15,604.2800293,TRUE,31.39999962,Lusail,57,1006.5,0,34.09999847,333,3
1221,9215,Qualifying,1,6,1/1/23 17:56,SOFT,18,217.3679962,TRUE,31.29999924,Lusail,57,1006.5,0,34.20000076,324,3
1221,9215,Qualifying,2,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,2,2,1/1/23 17:11,SOFT,6,232.7920074,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,4,1,1/1/23 17:01,SOFT,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,4,2,1/1/23 17:11,SOFT,5,268.2470093,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,4,3,1/1/23 17:25,SOFT,8,654.2509766,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,308,3.400000095
1221,9215,Qualifying,4,4,1/1/23 17:33,SOFT,11,267.6820068,TRUE,31.39999962,Lusail,57,1006.5,0,34.20000076,314,3.5
1221,9215,Qualifying,4,5,1/1/23 17:48,SOFT,16,498.4370117,TRUE,31.39999962,Lusail,57,1006.400024,0,34.09999847,331,3
1221,9215,Qualifying,4,6,1/1/23 17:57,SOFT,19,298.8850098,TRUE,31.29999924,Lusail,57,1006.5,0,34,317,2.900000095
1221,9215,Qualifying,10,1,1/1/23 17:01,SOFT,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,10,2,1/1/23 17:12,SOFT,6,264.5939941,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,322,3.5
1221,9215,Qualifying,10,3,1/1/23 17:26,SOFT,11,452.8619995,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,331,2.900000095
1221,9215,Qualifying,10,4,1/1/23 17:37,SOFT,15,319.644989,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,332,3.200000048
1221,9215,Qualifying,10,5,1/1/23 17:49,SOFT,18,569.2559814,TRUE,31.39999962,Lusail,57,1006.5,0,34.09999847,333,3
1221,9215,Qualifying,10,6,1/1/23 17:57,SOFT,21,272.2420044,TRUE,31.29999924,Lusail,57,1006.5,0,34,317,2.900000095
1221,9215,Qualifying,11,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,11,2,1/1/23 17:11,SOFT,6,252.6439972,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,11,3,1/1/23 17:28,SOFT,11,625.8380127,TRUE,31.29999924,Lusail,56,1006.5,0,34.29999924,338,4.400000095
1221,9215,Qualifying,11,4,1/1/23 17:36,SOFT,14,305.5899963,TRUE,31.29999924,Lusail,56,1006.5,0,34.40000153,316,4
1221,9215,Qualifying,14,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,14,2,1/1/23 17:12,SOFT,6,276.9580078,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,322,3.5
1221,9215,Qualifying,14,3,1/1/23 17:26,SOFT,10,498.0440063,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,331,2.900000095
1221,9215,Qualifying,14,4,1/1/23 17:37,SOFT,14,376.4880066,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,332,3.200000048
1221,9215,Qualifying,14,5,1/1/23 17:48,SOFT,16,556.0319824,TRUE,31.39999962,Lusail,57,1006.400024,0,34.09999847,331,3
1221,9215,Qualifying,14,6,1/1/23 17:56,SOFT,19,294.2080078,TRUE,31.29999924,Lusail,57,1006.5,0,34.20000076,324,3
1221,9215,Qualifying,16,1,1/1/23 17:01,SOFT,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,16,2,1/1/23 17:10,SOFT,6,123.0279999,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,329,3
1221,9215,Qualifying,16,3,1/1/23 17:26,SOFT,11,545.802002,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,331,2.900000095
1221,9215,Qualifying,16,4,1/1/23 17:32,SOFT,14,186.0610046,TRUE,31.39999962,Lusail,57,1006.5,0,34.29999924,331,3.5
1221,9215,Qualifying,16,5,1/1/23 17:48,SOFT,20,450.302002,TRUE,31.39999962,Lusail,57,1006.400024,0,34.09999847,331,3
1221,9215,Qualifying,16,6,1/1/23 17:56,SOFT,24,201.5149994,TRUE,31.29999924,Lusail,57,1006.5,0,34.20000076,324,3
1221,9215,Qualifying,18,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,18,2,1/1/23 17:11,SOFT,6,285.4460144,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,20,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,20,2,1/1/23 17:07,SOFT,4,211.4700012,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,322,3.200000048
1221,9215,Qualifying,20,3,1/1/23 17:14,SOFT,7,240.4980011,TRUE,31.5,Lusail,55,1006.400024,0,34.70000076,327,3.200000048
1221,9215,Qualifying,22,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,22,2,1/1/23 17:11,SOFT,6,260.6419983,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,22,3,1/1/23 17:27,SOFT,11,503.4549866,TRUE,31.39999962,Lusail,56,1006.400024,0,34.40000153,332,3.700000048
1221,9215,Qualifying,22,4,1/1/23 17:36,SOFT,14,369.2160034,TRUE,31.29999924,Lusail,56,1006.5,0,34.40000153,316,4
1221,9215,Qualifying,23,1,1/1/23 17:02,SOFT,1,,TRUE,31.5,Lusail,55,1006.400024,0,34.59999847,331,4.400000095
1221,9215,Qualifying,23,2,1/1/23 17:12,SOFT,6,224.6260071,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,322,3.5
1221,9215,Qualifying,23,3,1/1/23 17:29,SOFT,11,619.960022,TRUE,31.39999962,Lusail,57,1006.5,0,34.29999924,326,3.400000095
1221,9215,Qualifying,23,4,1/1/23 17:37,SOFT,14,289.0589905,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,332,3.200000048
1221,9215,Qualifying,24,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,24,2,1/1/23 17:07,SOFT,4,221.1620026,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,322,3.200000048
1221,9215,Qualifying,24,3,1/1/23 17:14,SOFT,7,250.0740051,TRUE,31.5,Lusail,55,1006.400024,0,34.70000076,327,3.200000048
1221,9215,Qualifying,27,1,1/1/23 17:07,SOFT,1,,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,322,3.200000048
1221,9215,Qualifying,27,2,1/1/23 17:15,SOFT,4,263.9150085,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,332,3.5
1221,9215,Qualifying,27,3,1/1/23 17:26,SOFT,7,492.8380127,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,331,2.900000095
1221,9215,Qualifying,27,4,1/1/23 17:36,SOFT,10,384.881012,TRUE,31.29999924,Lusail,56,1006.5,0,34.40000153,316,4
1221,9215,Qualifying,31,1,1/1/23 17:01,SOFT,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,31,2,1/1/23 17:12,SOFT,6,251.0440063,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,322,3.5
1221,9215,Qualifying,31,3,1/1/23 17:26,SOFT,11,431.0690002,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,331,2.900000095
1221,9215,Qualifying,31,4,1/1/23 17:37,SOFT,16,260.4190063,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,332,3.200000048
1221,9215,Qualifying,31,5,1/1/23 17:49,SOFT,19,525.9390259,TRUE,31.39999962,Lusail,57,1006.5,0,34.09999847,333,3
1221,9215,Qualifying,31,6,1/1/23 17:57,SOFT,22,271.821991,TRUE,31.29999924,Lusail,57,1006.5,0,34,317,2.900000095
1221,9215,Qualifying,40,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,40,2,1/1/23 17:11,SOFT,6,259.6640015,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,44,1,1/1/23 17:01,MEDIUM,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,44,2,1/1/23 17:08,SOFT,3,275.3099976,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,323,3.200000048
1221,9215,Qualifying,44,3,1/1/23 17:28,SOFT,10,615.5040283,TRUE,31.29999924,Lusail,56,1006.5,0,34.29999924,338,4.400000095
1221,9215,Qualifying,44,4,1/1/23 17:37,SOFT,13,320.1270142,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,332,3.200000048
1221,9215,Qualifying,44,5,1/1/23 17:50,SOFT,16,554.8540039,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,331,3.200000048
1221,9215,Qualifying,44,6,1/1/23 17:57,SOFT,19,269.1610107,TRUE,31.29999924,Lusail,57,1006.5,0,34,317,2.900000095
1221,9215,Qualifying,55,1,1/1/23 17:01,SOFT,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,55,2,1/1/23 17:10,SOFT,6,119.3570023,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,329,3
1221,9215,Qualifying,55,3,1/1/23 17:25,SOFT,11,523.1740112,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,308,3.400000095
1221,9215,Qualifying,55,4,1/1/23 17:32,SOFT,14,196.7319946,TRUE,31.39999962,Lusail,57,1006.5,0,34.29999924,331,3.5
1221,9215,Qualifying,63,1,1/1/23 17:01,MEDIUM,1,,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,328,3.700000048
1221,9215,Qualifying,63,2,1/1/23 17:08,SOFT,3,289.9930115,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,323,3.200000048
1221,9215,Qualifying,63,3,1/1/23 17:15,SOFT,7,136.3289948,TRUE,31.5,Lusail,55,1006.5,0,34.59999847,332,3.5
1221,9215,Qualifying,63,4,1/1/23 17:28,SOFT,10,566.9299927,TRUE,31.29999924,Lusail,56,1006.5,0,34.29999924,338,4.400000095
1221,9215,Qualifying,63,5,1/1/23 17:37,SOFT,13,326.6700134,TRUE,31.29999924,Lusail,57,1006.5,0,34.09999847,332,3.200000048
1221,9215,Qualifying,63,6,1/1/23 17:49,SOFT,16,546.5100098,TRUE,31.39999962,Lusail,57,1006.5,0,34.09999847,333,3
1221,9215,Qualifying,63,7,1/1/23 17:57,SOFT,19,263.4460144,TRUE,31.29999924,Lusail,57,1006.5,0,34,317,2.900000095
1221,9215,Qualifying,77,1,1/1/23 17:00,SOFT,1,,TRUE,31.39999962,Lusail,54,1006.400024,0,34.59999847,321,4.400000095
1221,9215,Qualifying,77,2,1/1/23 17:07,SOFT,4,250.9949951,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,322,3.200000048
1221,9215,Qualifying,77,3,1/1/23 17:14,SOFT,7,228.6809998,TRUE,31.5,Lusail,55,1006.400024,0,34.70000076,327,3.200000048
1221,9215,Qualifying,77,4,1/1/23 17:25,SOFT,10,462.3739929,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,308,3.400000095
1221,9215,Qualifying,77,5,1/1/23 17:36,SOFT,13,425.7179871,TRUE,31.29999924,Lusail,56,1006.5,0,34.40000153,316,4
1221,9215,Qualifying,77,6,1/1/23 17:48,SOFT,16,492.5570068,TRUE,31.39999962,Lusail,57,1006.400024,0,34.09999847,331,3
1221,9215,Qualifying,77,7,1/1/23 17:56,SOFT,19,308.1849976,TRUE,31.29999924,Lusail,57,1006.5,0,34.20000076,324,3
1221,9215,Qualifying,81,1,1/1/23 17:02,SOFT,1,,TRUE,31.5,Lusail,55,1006.400024,0,34.59999847,331,4.400000095
1221,9215,Qualifying,81,2,1/1/23 17:11,SOFT,5,278.0119934,TRUE,31.5,Lusail,55,1006.5,0,34.70000076,312,3.5
1221,9215,Qualifying,81,3,1/1/23 17:25,SOFT,10,423.3320007,TRUE,31.39999962,Lusail,56,1006.5,0,34.40000153,308,3.400000095
1221,9215,Qualifying,81,4,1/1/23 17:33,SOFT,13,281.9249878,TRUE,31.39999962,Lusail,57,1006.5,0,34.20000076,314,3.5
1221,9215,Qualifying,81,5,1/1/23 17:49,SOFT,18,529.5479736,TRUE,31.39999962,Lusail,57,1006.5,0,34.09999847,333,3
1221,9215,Qualifying,81,6,1/1/23 17:57,SOFT,21,317.6170044,TRUE,31.29999924,Lusail,57,1006.5,0,34,317,2.900000095
1221,9220,Race,1,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,2,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,4,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,10,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,11,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,14,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,16,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,18,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,18,2,1/1/23 17:54,SOFT,12,145.9149933,TRUE,31.60000038,Lusail,61,1008,0,36,141,0.5
1221,9220,Race,20,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,20,2,1/1/23 17:54,SOFT,12,146.0119934,TRUE,31.60000038,Lusail,61,1008,0,36,141,0.5
1221,9220,Race,22,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,23,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,24,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,24,2,1/1/23 17:54,SOFT,12,146.5549927,TRUE,31.60000038,Lusail,61,1008,0,36,141,0.5
1221,9220,Race,27,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,31,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,40,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,44,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,55,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,63,1,1/1/23 17:30,SOFT,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,77,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9220,Race,81,1,1/1/23 17:30,MEDIUM,1,,FALSE,31.70000076,Lusail,61,1008,0,35.70000076,293,1.799999952
1221,9221,Race,1,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,1,2,1/1/23 17:32,MEDIUM,18,111.7740021,TRUE,31.39999962,Lusail,76,1009.900024,0,36.40000153,204,1
1221,9221,Race,1,3,1/1/23 17:57,HARD,35,109.802002,TRUE,31.39999962,Lusail,73,1009.700012,0,36.59999847,273,0.600000024
1221,9221,Race,1,4,1/1/23 18:22,MEDIUM,52,109.947998,TRUE,31,Lusail,74,1009.900024,0,36.29999924,132,1.299999952
1221,9221,Race,2,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,2,2,1/1/23 17:26,MEDIUM,14,113.697998,TRUE,31.39999962,Lusail,76,1009.700012,0,37.29999924,138,1.700000048
1221,9221,Race,2,3,1/1/23 17:46,HARD,27,113.4680023,TRUE,31.29999924,Lusail,74,1009.700012,0,37.09999847,187,1
1221,9221,Race,4,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,4,2,1/1/23 17:26,MEDIUM,14,112.7779999,TRUE,31.39999962,Lusail,76,1009.700012,0,37.29999924,138,1.700000048
1221,9221,Race,4,3,1/1/23 17:47,MEDIUM,28,110.0449982,TRUE,31.29999924,Lusail,74,1009.700012,0,36.79999924,212,1
1221,9221,Race,4,4,1/1/23 18:12,HARD,45,108.4290009,TRUE,31.10000038,Lusail,76,1009.900024,0,35.59999847,148,0
1221,9221,Race,10,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,10,2,1/1/23 17:23,MEDIUM,12,113.6070023,TRUE,31.39999962,Lusail,76,1009.900024,0,37.29999924,163,0.600000024
1221,9221,Race,10,3,1/1/23 17:46,HARD,27,113.8550034,TRUE,31.29999924,Lusail,74,1009.700012,0,37.09999847,187,1
1221,9221,Race,10,4,1/1/23 18:13,MEDIUM,45,117.4150009,TRUE,31.10000038,Lusail,76,1009.900024,0,35.79999924,193,0.600000024
1221,9221,Race,11,1,1/1/23 17:00,HARD,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,11,2,1/1/23 17:32,MEDIUM,18,112.1409988,TRUE,31.39999962,Lusail,76,1009.900024,0,36.40000153,204,1
1221,9221,Race,11,3,1/1/23 17:53,MEDIUM,32,115.8050003,TRUE,31.39999962,Lusail,71,1009.900024,0,37.20000076,200,0.5
1221,9221,Race,11,4,1/1/23 18:11,MEDIUM,44,115.4160004,TRUE,31.10000038,Lusail,76,1009.900024,0,35.59999847,0,0.600000024
1221,9221,Race,14,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,14,2,1/1/23 17:23,MEDIUM,12,112.5780029,TRUE,31.39999962,Lusail,76,1009.900024,0,37.29999924,163,0.600000024
1221,9221,Race,14,3,1/1/23 17:46,HARD,27,111.3209991,TRUE,31.29999924,Lusail,74,1009.700012,0,37.09999847,187,1
1221,9221,Race,14,4,1/1/23 18:12,MEDIUM,45,110.4660034,TRUE,31.10000038,Lusail,76,1009.900024,0,35.59999847,148,0
1221,9221,Race,16,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,16,2,1/1/23 17:24,MEDIUM,13,113.1660004,TRUE,31.39999962,Lusail,76,1010,0,36.90000153,167,1.200000048
1221,9221,Race,16,3,1/1/23 17:44,HARD,26,111.8170013,TRUE,31.29999924,Lusail,75,1009.900024,0,36.5,180,1
1221,9221,Race,16,4,1/1/23 18:11,MEDIUM,44,109.0189972,TRUE,31.10000038,Lusail,76,1009.900024,0,35.59999847,0,0.600000024
1221,9221,Race,18,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,18,2,1/1/23 17:10,MEDIUM,4,142.822998,TRUE,31.5,Lusail,74,1009.900024,0,37.29999924,144,0.600000024
1221,9221,Race,18,3,1/1/23 17:38,HARD,22,112.1110001,TRUE,31.29999924,Lusail,75,1009.700012,0,36.90000153,188,0.800000012
1221,9221,Race,18,4,1/1/23 18:05,MEDIUM,40,111.6419983,TRUE,31.29999924,Lusail,74,1009.900024,0,36.20000076,169,0.800000012
1221,9221,Race,20,1,1/1/23 17:00,SOFT,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,20,2,1/1/23 17:10,MEDIUM,4,142.9069977,TRUE,31.5,Lusail,74,1009.900024,0,37.29999924,144,0.600000024
1221,9221,Race,20,3,1/1/23 17:38,HARD,22,113.1579971,TRUE,31.29999924,Lusail,75,1009.700012,0,36.90000153,188,0.800000012
1221,9221,Race,20,4,1/1/23 18:05,HARD,40,113.2009964,TRUE,31.29999924,Lusail,74,1009.900024,0,36.20000076,169,0.800000012
1221,9221,Race,22,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,22,2,1/1/23 17:20,MEDIUM,10,112.2050018,TRUE,31.5,Lusail,75,1009.900024,0,36.79999924,186,1.799999952
1221,9221,Race,22,3,1/1/23 17:40,HARD,23,111.6839981,TRUE,31.20000076,Lusail,75,1009.900024,0,36.5,175,1.200000048
1221,9221,Race,22,4,1/1/23 18:07,HARD,41,110.6090012,TRUE,31.20000076,Lusail,74,1009.900024,0,36.09999847,137,0.800000012
1221,9221,Race,23,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,23,2,1/1/23 17:34,MEDIUM,19,114.2779999,TRUE,31.29999924,Lusail,76,1010,0,36.79999924,0,0.300000012
1221,9221,Race,23,3,1/1/23 17:53,HARD,32,113.9550018,TRUE,31.39999962,Lusail,71,1009.900024,0,37.20000076,200,0.5
1221,9221,Race,23,4,1/1/23 18:13,HARD,45,111.5800018,TRUE,31.10000038,Lusail,76,1009.900024,0,35.79999924,193,0.600000024
1221,9221,Race,24,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,24,2,1/1/23 17:34,HARD,19,112.7310028,TRUE,31.29999924,Lusail,76,1010,0,36.79999924,0,0.300000012
1221,9221,Race,24,3,1/1/23 17:59,HARD,36,112.0009995,TRUE,31.29999924,Lusail,74,1009.900024,0,36.29999924,162,1.700000048
1221,9221,Race,24,4,1/1/23 18:24,SOFT,53,109.1660004,TRUE,31,Lusail,74,1009.900024,0,36.29999924,163,0
1221,9221,Race,27,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,27,2,1/1/23 17:26,HARD,14,124.9960022,TRUE,31.39999962,Lusail,76,1009.700012,0,37.29999924,138,1.700000048
1221,9221,Race,27,3,1/1/23 17:48,MEDIUM,28,110.9369965,TRUE,31.29999924,Lusail,73,1009.900024,0,36.79999924,132,0.800000012
1221,9221,Race,27,4,1/1/23 18:06,HARD,40,115.7590027,TRUE,31.20000076,Lusail,74,1009.900024,0,36.09999847,137,1.100000024
1221,9221,Race,31,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,31,2,1/1/23 17:21,MEDIUM,11,113.637001,TRUE,31.39999962,Lusail,75,1009.900024,0,36.70000076,188,0.5
1221,9221,Race,31,3,1/1/23 17:44,HARD,26,112.8249969,TRUE,31.29999924,Lusail,75,1009.900024,0,36.5,180,1
1221,9221,Race,31,4,1/1/23 18:11,MEDIUM,44,111.5439987,TRUE,31.10000038,Lusail,76,1009.900024,0,35.59999847,0,0.600000024
1221,9221,Race,40,1,1/1/23 17:00,SOFT,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,40,2,1/1/23 17:10,HARD,4,142.6929932,TRUE,31.5,Lusail,74,1009.900024,0,37.29999924,144,0.600000024
1221,9221,Race,40,3,1/1/23 17:38,HARD,22,113.8379974,TRUE,31.29999924,Lusail,75,1009.700012,0,36.90000153,188,0.800000012
1221,9221,Race,40,4,1/1/23 18:06,MEDIUM,40,112.2170029,TRUE,31.20000076,Lusail,74,1009.900024,0,36.09999847,137,1.100000024
1221,9221,Race,44,1,1/1/23 17:00,SOFT,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,63,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,63,2,1/1/23 17:05,MEDIUM,2,144.8170013,TRUE,31.5,Lusail,73,1009.900024,0,37.40000153,235,0.400000006
1221,9221,Race,63,3,1/1/23 17:28,MEDIUM,15,112.1429977,TRUE,31.5,Lusail,76,1009.700012,0,36.79999924,156,0.600000024
1221,9221,Race,63,4,1/1/23 17:54,HARD,33,110.1009979,TRUE,31.39999962,Lusail,72,1009.700012,0,37.20000076,172,0.5
1221,9221,Race,63,5,1/1/23 18:21,SOFT,51,108.7170029,TRUE,31,Lusail,74,1009.700012,0,36.29999924,136,0.800000012
1221,9221,Race,77,1,1/1/23 17:00,SOFT,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
1221,9221,Race,77,2,1/1/23 17:10,MEDIUM,4,146.3820038,TRUE,31.5,Lusail,74,1009.900024,0,37.29999924,144,0.600000024
1221,9221,Race,77,3,1/1/23 17:38,HARD,22,112.9570007,TRUE,31.29999924,Lusail,75,1009.700012,0,36.90000153,188,0.800000012
1221,9221,Race,77,4,1/1/23 18:05,HARD,40,111.3460007,TRUE,31.29999924,Lusail,74,1009.900024,0,36.20000076,169,0.800000012
1221,9221,Race,81,1,1/1/23 17:00,MEDIUM,1,,FALSE,31.5,Lusail,72,1010,0,37.20000076,272,0.600000024
